Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
3388656,12/03/2012,1905,06,Hollywood,0646,22,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,HOLLYWOOD,LAS PALMAS
3388657,12/03/2012,2135,17,Devonshire,1735,22,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,LOS ALIMOS,ENCINO
3388939,12/04/2012,0815,13,Newton,1372,16,M,H,16,Narcotic Drug Laws,M,11357(E)HS,MINOR POSS 28.5+ GRAMS MARIJUANA/SCHOOL,300 E  53RD                         ST,
3389039,12/04/2012,1010,17,Devonshire,1764,29,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,TAMPA                        AV,NORDHOFF                     ST
3389244,12/04/2012,1435,01,Central,0166,34,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,5TH                          ST,WALL                         ST
3389269,12/04/2012,1130,19,Mission,1963,18,F,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,WOODMAN                      AV,VAN NUYS                     BL
3389351,12/04/2012,1300,15,N Hollywood,1555,25,M,O,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5100    LANKERSHIM                   BL,
3389805,12/04/2012,2115,13,Newton,1333,30,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,500 E  33RD                         ST,
3389845,12/05/2012,0720,14,Pacific,1412,25,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,WESTMINSTER                  AV,PACIFIC                      AV
3390336,12/05/2012,1240,12,77th Street,1256,28,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,FLORENCE                     AV,FIGUEROA                     ST
3390561,12/05/2012,1610,01,Central,0166,33,F,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,5TH,WALL                         ST
3390567,12/05/2012,1610,01,Central,0166,55,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5TH                          ST,WALL                         ST
3390742,12/05/2012,1805,13,Newton,1371,35,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,100 W  52ND                         ST,
3390974,12/05/2012,1925,01,Central,0155,28,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SAN JULIAN,5TH
3391074,12/05/2012,2115,14,Pacific,1469,42,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,7000    KITTYHAWK                    AV,
3391314,12/06/2012,0220,01,Central,0156,36,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,HILL                         ST,6TH                          ST
3391468,12/06/2012,0835,18,Southeast,1841,28,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,103RD,OLIVE
3391481,12/06/2012,0810,03,Southwest,0392,16,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,11TH,46TH
3391811,12/06/2012,1545,06,Hollywood,0679,19,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,900 N  KINGSLEY                     DR,
3391824,12/06/2012,0900,19,Mission,1967,43,F,H,16,Narcotic Drug Laws,F,11358HS,UNLAWFULLY PLANT/CULTIVATE/ETC MARIJUANA,9700    MERCEDES                     AV,
3391847,12/06/2012,0900,19,Mission,1967,32,M,H,16,Narcotic Drug Laws,F,11358HS,UNLAWFULLY PLANT/CULTIVATE/ETC MARIJUANA,9700    MERCEDES                     AV,
3391868,12/06/2012,1540,18,Southeast,1864,29,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,800 E  120TH                        ST,
3391942,12/06/2012,1710,12,77th Street,1256,26,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,900 W  73RD                         ST,
3392870,12/07/2012,1030,19,Mission,1982,14,M,B,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,15300    RAYEN                        ST,
3392913,12/07/2012,1200,04,Hollenbeck,0416,14,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,3500 N  BROADWAY,
3393168,12/07/2012,1700,07,Wilshire,0774,25,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,VENICE,CLOVERDALE
3393255,12/07/2012,1845,13,Newton,1377,18,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,55TH,HOLMES
100310683,04/08/2010,2350,03,Southwest,0357,19,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,VERMONT,39TH
3393319,12/07/2012,2020,19,Mission,1962,43,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,TUPPER                       ST,SEPULVEDA                    BL
3393359,12/07/2012,2100,14,Pacific,1473,21,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,7800 W  80TH                         ST,
3393886,12/08/2012,1345,01,Central,0147,54,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5TH                          ST,WALL                         ST
3394496,12/08/2012,2300,20,Olympic,2099,36,F,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,HOOVER,WASHINGTON
3394600,12/09/2012,0045,18,Southeast,1837,26,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,111TH                        ST,MAIE                         ST
3396195,12/11/2012,0020,19,Mission,1981,39,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,ROSCOE                       ST,LANGDON                      ST
100312442,05/03/2010,1840,03,Southwest,0326,19,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,1500 W  29TH                         ST,
3396723,12/11/2012,1350,01,Central,0176,26,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SAN PEDRO,8TH
3396870,12/11/2012,1730,18,Southeast,1824,25,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,9300    CENTRAL,
3397008,12/11/2012,2020,06,Hollywood,0668,26,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SANTA MONICA,WILTON
3397023,12/11/2012,1920,06,Hollywood,0665,29,F,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1000 N  MANSFIELD,
3397047,12/11/2012,1715,13,Newton,1333,20,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,400 E  27TH                         ST,
3398099,12/12/2012,1610,19,Mission,1983,26,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,LEMONA                       ST,BROADMOOR                    AV
3398236,12/12/2012,1745,16,Foothill,1684,28,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,12000    ROSCOE                       BL,
3398317,12/12/2012,2140,19,Mission,1985,18,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,8700    CEDROS                       AV,
3398382,12/13/2012,0020,15,N Hollywood,1513,26,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,VANSCOY,GAULT
100312492,05/04/2010,1535,03,Southwest,0326,43,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HALLDALE,JEFFERSON                    BL
3398921,12/13/2012,0710,19,Mission,1912,52,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,16000    YORNELL                      ST,
3399204,12/13/2012,1625,13,Newton,1377,53,F,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,5300    MORGAN                       AV,
3399269,12/13/2012,1845,13,Newton,1343,20,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,41ST                         ST,AVALON                       BL
3399274,12/13/2012,1920,13,Newton,1372,19,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,100 E  58TH                         ST,
3399439,12/13/2012,2250,18,Southeast,1824,21,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1200 E  96TH                         ST,
3399593,12/14/2012,0100,17,Devonshire,1722,26,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SAN JOSE                     ST,TOPANGA CANYON
3399736,12/14/2012,0820,05,Harbor,0509,19,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,LOMITA,WESTERN
3399827,12/14/2012,0925,02,Rampart,0249,18,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,MARYLAND,BIXEL                        ST
3399832,12/14/2012,0925,02,Rampart,0249,19,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,MARYLAND,BIXEL
3400265,12/14/2012,1745,15,N Hollywood,1549,23,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,5500    FULCHER                      AV,
3400310,12/14/2012,1900,01,Central,0156,57,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,GLADYS,6TH
3401246,12/15/2012,1945,16,Foothill,1623,29,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,VAN NUYS                     BL,DE GARMO
3401481,12/15/2012,2045,05,Harbor,0564,15,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,2ND                          ST,PACIFIC                      AV
3402145,12/16/2012,1845,01,Central,0174,21,F,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,8TH                          ST,MAIN                         ST
3402342,12/16/2012,2240,12,77th Street,1242,18,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,5800    ARLINGTON                    AV,
3403082,12/17/2012,1645,15,N Hollywood,1516,24,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,7000    LANKERSHIM                   BL,
3403104,12/17/2012,1655,12,77th Street,1263,57,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,HARVARD                      BL,MANCHESTER                   AV
3404205,12/18/2012,2130,09,Van Nuys,0932,21,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,DELANO,NOBLE
3404226,12/18/2012,2130,03,Southwest,0317,16,M,H,16,Narcotic Drug Laws,M,11357(E)HS,MINOR POSS 28.5+ GRAMS MARIJUANA/SCHOOL,1500 W  ADAMS                        BL,
3405130,12/19/2012,1835,06,Hollywood,0646,25,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,HOLLYWOOD,ARGYLE
3405428,12/19/2012,2150,21,Topanga,2155,34,M,O,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,FARRALONE,OXNARD
3405715,12/20/2012,1055,12,77th Street,1255,21,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,1000 W  74TH                         ST,
3406192,12/20/2012,1715,09,Van Nuys,0964,44,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,WOODMAN                      AV,VENTURA                      FY
3406318,12/20/2012,1950,16,Foothill,1693,29,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,12200    WIXOM                        ST,
3406321,12/20/2012,2130,06,Hollywood,0636,22,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,6500    BELLA VISTA,
3407145,12/21/2012,1830,13,Newton,1352,23,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,43RD,AVALON
3407365,12/21/2012,2150,12,77th Street,1204,23,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,NORMANDIE                    ST,VERNON
3407815,12/22/2012,0010,05,Harbor,0528,28,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,3500    DOCK                         ST,
3408077,12/22/2012,1620,13,Newton,1365,23,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,51ST                         ST,ASCOT                        AV
3408109,12/22/2012,1715,01,Central,0146,30,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5TH                          ST,WALL                         ST
3408276,12/22/2012,2140,05,Harbor,0529,26,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,ANAHEIM                      ST,BANNING                      BL
3408283,12/22/2012,2100,21,Topanga,2156,16,M,W,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,TOPANGA CANYON,VICTORY
3408296,12/22/2012,2100,21,Topanga,2156,16,M,W,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,TOPANGA CANYON,VICTORY
3408402,12/22/2012,2300,21,Topanga,2139,18,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,SHERMAN                      WY,CORBIN                       AV
3409837,12/25/2012,0050,02,Rampart,0251,17,M,H,16,Narcotic Drug Laws,I,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,4TH                          ST,CORONADO                     ST
3410096,12/25/2012,1600,10,West Valley,1039,42,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,16100    VICTORY                      BL,
3410272,12/26/2012,0040,16,Foothill,1606,53,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,11300    FOOTHILL                     BL,
3410808,12/26/2012,1350,01,Central,0158,31,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,GLADYS,6TH
3411090,12/26/2012,1940,20,Olympic,2039,32,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,HOOVER,7TH                          ST
3411211,12/26/2012,2320,06,Hollywood,0636,31,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,IVAR,HOLLYWOOD
3411330,12/27/2012,0120,11,Northeast,1163,34,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1200 N  BERENDO                      ST,
3411613,12/27/2012,1315,18,Southeast,1822,35,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,10100 S  MAIN                         ST,
3411646,12/27/2012,1345,03,Southwest,0358,23,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,1000 W  CHILDS                       WY,
3411869,12/27/2012,1745,15,N Hollywood,1548,32,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,5200    CARTWRIGHT                   AV,
3412209,12/27/2012,1930,05,Harbor,0585,17,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,21ST                         ST,MEYLER
3412593,12/28/2012,0800,12,77th Street,1241,44,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,6400    WEST                         BL,
3412811,12/28/2012,1130,17,Devonshire,1749,34,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,10500    SWINTON                      AV,
3412828,12/28/2012,1400,09,Van Nuys,0932,22,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,KESTER,FRIAR
3412962,12/28/2012,1615,14,Pacific,1457,22,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,STONER,CULVER
3413127,12/28/2012,2025,12,77th Street,1204,20,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,48TH                         ST,BUDLONG
3413928,12/29/2012,1250,13,Newton,1333,30,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,500 E  33RD                         ST,
3414030,12/29/2012,1550,01,Central,0156,38,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5TH                          ST,SAN JULIAN
3414092,12/29/2012,1635,01,Central,0162,26,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,700 W  7TH                          ST,
3414267,12/29/2012,2155,06,Hollywood,0646,26,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1700    WHITLEY,
3415544,12/31/2012,1040,01,Central,0156,59,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,6TH,SAN JULIAN
3415639,12/31/2012,1240,16,Foothill,1653,24,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,KAMLOOPS,TELFAIR
3415824,12/31/2012,1800,02,Rampart,0238,23,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,COURT                        ST,W  TEMPLE                       ST
3415893,12/31/2012,2045,17,Devonshire,1752,23,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,DE SOTO,LASSEN
3415900,12/31/2012,2045,17,Devonshire,1752,51,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,DE SOTO                      AV,LASSEN                       ST
3416015,12/31/2012,2020,12,77th Street,1263,23,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,8400 S  WESTERN,
3416022,12/31/2012,2145,15,N Hollywood,1525,26,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,6500    GENTRY                       AV,
3416399,01/01/2013,1110,13,Newton,1364,25,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,50TH,CENTRAL
3416440,01/01/2013,1355,01,Central,0156,61,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5TH,SAN JULIAN
3416454,01/01/2013,1430,16,Foothill,1687,24,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,8000    VINELAND                     AV,
3416501,01/01/2013,1630,16,Foothill,1623,25,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,SUTTER                       AV,CARL                         ST
3416749,01/01/2013,1230,08,West LA,0889,27,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1900 S  HOLT                         AV,
3416845,01/01/2013,2045,04,Hollenbeck,0464,22,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,2ND                          ST,CHICAGO                      ST
3417471,01/02/2013,1540,19,Mission,1912,52,M,W,16,Narcotic Drug Laws,F,11358HS,UNLAWFULLY PLANT/CULTIVATE/ETC MARIJUANA,16000    YARNELL                      ST,
3417832,01/02/2013,2259,09,Van Nuys,0931,45,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SAN DIEGO                    FY,VICTORY                      BL
3418738,01/03/2013,1430,11,Northeast,1177,17,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,AVENUE 28,FIGUEROA
3418746,01/03/2013,1430,11,Northeast,1177,16,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,AVENUE 28,FIGUEROA
3418749,01/03/2013,1330,11,Northeast,1177,21,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,AVENUE 26,FIGUEROA
3418753,01/03/2013,1430,11,Northeast,1127,19,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,2600    FIGUERIO                     ST,
3418755,01/03/2013,1545,06,Hollywood,0646,25,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,6700    HOLLYWOOD                    BL,
3418761,01/03/2013,1330,11,Northeast,1177,26,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,AVE 26,FIGUEROA
3418764,01/03/2013,1430,11,Northeast,1177,20,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,AVENUE 26,FIGUEROA
3418771,01/03/2013,1420,11,Northeast,1177,29,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,FIGUEROA                     ST,AVE 28                       ST
3418807,01/03/2013,1545,06,Hollywood,0646,19,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,6700    HOLLYWOOD                    BL,
3418913,01/03/2013,1950,06,Hollywood,0656,21,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,HOLLYWOOD                    BL,MC CADDEN                    ST
3419121,01/03/2013,2330,16,Foothill,1685,20,F,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,LANKERSHIM,STRATHERN
3419611,01/04/2013,1130,16,Foothill,1663,30,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,TRUESDALE,SAN FERNANDO
3420324,01/04/2013,2020,14,Pacific,1457,38,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,12300    CULVER                       BL,
3420614,01/04/2013,2245,05,Harbor,0516,23,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,DENNI,AVALON
3421065,01/05/2013,1600,14,Pacific,1412,44,F,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,CLUBHOUSE,SPEEDWAY
3421075,01/05/2013,1600,14,Pacific,1412,33,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,CLUBHOUSE,SPEEDWAY
3421514,01/06/2013,0950,12,77th Street,1266,29,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,MANCHESTER,MENLO
3421589,01/06/2013,1410,01,Central,0155,32,F,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,5TH                          ST,SAN JULIAN
3421620,01/06/2013,1440,14,Pacific,1412,27,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,OCEAN FRONT                  WK,DUDLEY
3421973,01/06/2013,1800,07,Wilshire,0758,29,M,W,16,Narcotic Drug Laws,F,11358HS,UNLAWFULLY PLANT/CULTIVATE/ETC MARIJUANA,PICO,RIMPAU
3421999,01/06/2013,1950,17,Devonshire,1745,19,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,AMESTOY,SAN JOSE
3422011,01/06/2013,1720,13,Newton,1331,30,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,31ST,MAPLE
3423837,01/08/2013,1340,15,N Hollywood,1506,20,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,VALERIO                      ST,VINELAND                     AV
3424265,01/08/2013,2058,06,Hollywood,0643,24,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,SUNSET,DETROIT
3424285,01/08/2013,2330,10,West Valley,1025,21,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,VANOWEN,ETIWANDA
3424571,01/09/2013,0630,07,Wilshire,0774,31,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1700 S  LA BREA                      AV,
3424637,01/09/2013,1130,06,Hollywood,0665,24,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SANTA MONICA                 BL,LAS PALAMS                   ST
3424848,01/09/2013,1330,11,Northeast,1123,24,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,BRUNSWICK,LOS FELIZ
3425129,01/09/2013,1730,07,Wilshire,0724,42,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,HAUSER,BURNSIDE
100311168,04/15/2010,1430,03,Southwest,0395,51,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WESTERN,VERNON
3425254,01/09/2013,1855,18,Southeast,1827,45,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,10000    ANZAC                        AV,
3425294,01/09/2013,1940,16,Foothill,1685,28,F,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,8000    TUJUNGA                      AV,
3425300,01/09/2013,1940,16,Foothill,1685,31,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,8000    TUJUNGA                      AV,
3425303,01/09/2013,2210,16,Foothill,1687,19,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,10700    STRATHERN                    ST,
3425960,01/10/2013,1045,03,Southwest,0303,23,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,LA BREA                      AV,ADAMS                        BL
3425971,01/10/2013,0515,18,Southeast,1823,23,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,9600 S  SAN PEDR1135                 ST,
